Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC,AAPL,^GSPC
Date,,,,,,,,,,
2022-09-14,152.89645385742188,3946.010009765625,154.6586453659871,3961.93994140625,151.22287515005883,3912.179931640625,152.3845305395428,3940.72998046875,87965400,4293240000
2022-09-15,150.0021514892578,3901.35009765625,152.82756164210238,3959.139892578125,149.0275457934619,3888.280029296875,152.24671887947383,3932.409912109375,90481100,4441830000
2022-09-16,148.3581085205078,3873.330078125,148.99801648832616,3880.949951171875,146.06431507986616,3837.080078125,148.8601926989242,3880.949951171875,162278800,7954650000
2022-09-19,152.079345703125,3899.889892578125,152.15810428972742,3900.449951171875,146.78296219367604,3838.5,146.989690339551,3849.909912109375,81474200,3766850000
2022-09-20,154.46176147460938,3855.929931640625,155.62343203686572,3876.010009765625,150.70113224453698,3827.5400390625,151.01615161997927,3875.22998046875,107689800,4058050000
2022-09-21,151.33119201660156,3789.929931640625,156.2731854100913,3907.070068359375,151.21306162383578,3789.489990234375,154.8949324005984,3871.39990234375,101696800,4078330000
2022-09-22,150.3664093017578,3757.989990234375,152.06952070873675,3790.89990234375,148.5648458969192,3749.449951171875,150.01200313979504,3782.360107421875,86652500,4284600000
2022-09-23,148.09228515625,3693.22998046875,149.11613179254852,3727.139892578125,146.25135007934554,3647.469970703125,148.84048424162157,3727.139892578125,96029900,5144270000
2022-09-26,148.42698669433594,3655.0400390625,151.3803656653833,3715.669921875,147.31454247497618,3644.760009765625,147.33423587418193,3682.719970703125,93339400,4886140000
2022-09-27,149.40162658691406,3647.2900390625,152.315634453065,3717.530029296875,147.619756600354,3623.2900390625,150.3664080888261,3686.43994140625,84442700,4577740000
2022-09-28,147.51145935058594,3719.0400390625,148.29903022974963,3736.739990234375,142.58916013289422,3640.610107421875,145.34565069913458,3651.93994140625,146691400,4684850000
2022-09-29,140.2658233642578,3640.469970703125,144.43993818318944,3687.010009765625,138.49379277972724,3610.39990234375,143.82957793472042,3687.010009765625,128138200,4681810000
2022-09-30,136.05235290527344,3585.6201171875,140.8762153477741,3671.43994140625,135.85546393289223,3584.1298828125,139.0844911492741,3633.47998046875,124925300,5645360000
2022-10-03,140.23629760742188,3678.429931640625,140.84667290730152,3698.35009765625,135.55027429699052,3604.929931640625,136.0621976067289,3609.780029296875,114311700,4806680000
2022-10-04,143.82958984375,3790.929931640625,143.9477202186119,3791.919921875,142.01817230643195,3726.4599609375,142.77621059568105,3726.4599609375,87830100,5146580000
2022-10-05,144.12489318847656,3783.280029296875,145.08967450416395,3806.909912109375,140.7875754267863,3722.659912109375,141.83111532059078,3753.25,79471000,4293180000
2022-10-06,143.16998291015625,3744.52001953125,145.24719370943012,3797.929931640625,142.96325476225735,3739.219970703125,143.54408244476417,3771.969970703125,68402200,4252100000
2022-10-07,137.9129638671875,3639.659912109375,140.87619735207727,3706.739990234375,137.28291022305208,3620.72998046875,140.32488726950297,3706.739990234375,85925600,4449660000
2022-10-10,138.23785400390625,3612.389892578125,139.68501122355408,3652.169921875,136.41661224606074,3588.10009765625,138.23785400390625,3647.510009765625,74899000,3834320000
2022-10-11,136.8202362060547,3588.840087890625,139.15341644364526,3640.659912109375,136.0720520706598,3568.449951171875,137.72593753469053,3595.860107421875,77033700,4759030000
2022-10-12,136.19017028808594,3577.030029296875,138.17878336551573,3608.340087890625,136.01297472776957,3573.860107421875,136.9679019716922,3590.830078125,70433700,4006830000
2022-10-13,140.76792907714844,3669.909912109375,141.35859601492572,3685.409912109375,132.28187436958524,3491.580078125,132.89224973345455,3520.3701171875,113224000,5021680000
2022-10-14,136.22955322265625,3583.070068359375,142.27413585110418,3712.0,136.04250345541635,3579.679931640625,142.0673926816115,3690.409912109375,88598000,4243030000
2022-10-17,140.19691467285156,3677.949951171875,140.6792903298468,3689.72998046875,138.090171437718,3638.64990234375,138.8777422312096,3638.64990234375,85250900,4352780000
2022-10-18,141.51611328125,3719.97998046875,144.42026703642762,3762.7900390625,138.4249097380949,3686.530029296875,143.22907894720203,3746.260009765625,99136600,4483740000
2022-10-19,141.62440490722656,3695.159912109375,142.69746261645687,3728.580078125,139.30107889163025,3666.510009765625,139.488128680181,3703.110107421875,61758300,4223800000
2022-10-20,141.16168212890625,3665.780029296875,143.62283148956203,3736.0,140.43317651035323,3656.43994140625,140.79743683046152,3689.050048828125,64522000,4496620000
2022-10-21,144.98141479492188,3752.75,145.5524033439164,3757.889892578125,140.43319980718348,3647.419921875,140.6497821885837,3657.10009765625,86548600,5078020000
2022-10-24,147.12753295898438,3797.340087890625,147.89541049964913,3810.739990234375,143.73114921809554,3741.64990234375,144.90265893368223,3762.010009765625,75981900,4747930000
2022-10-25,149.97262573242188,3859.110107421875,150.12030373846804,3862.85009765625,147.03893927663933,3799.43994140625,147.75759083673032,3799.43994140625,74732300,4843120000
2022-10-26,147.02911376953125,3830.60009765625,149.6280876881736,3886.14990234375,145.73945849202812,3824.070068359375,148.6140950432804,3825.969970703125,88194300,4817310000
2022-10-27,142.54978942871094,3807.300048828125,146.73374379544853,3859.949951171875,141.8902031311427,3803.7900390625,145.76897734753766,3834.68994140625,109180200,4687320000
2022-10-28,153.3197784423828,3901.06005859375,155.05242232533004,3905.419921875,145.52285843662315,3808.260009765625,145.89694295512044,3808.260009765625,164762400,4459410000
2022-10-31,150.9570770263672,3871.97998046875,151.84309994681692,3893.72998046875,149.55914577499016,3863.179931640625,150.77988145527678,3881.85009765625,97943200,4820620000
2022-11-01,148.30886840820312,3856.10009765625,153.0342786292701,3911.7900390625,146.81250027183614,3843.800048828125,152.67003329657965,3901.7900390625,80379300,4481210000
2022-11-02,142.77622985839844,3759.68994140625,149.80527352264477,3894.43994140625,142.74669726069857,3758.679931640625,146.63531118174276,3852.89990234375,93604600,4899000000
2022-11-03,136.72177124023438,3719.889892578125,140.5808515547038,3750.590087890625,136.59378666921566,3698.14990234375,139.85234595133585,3733.25,97918500,4625290000
2022-11-04,136.45553588867188,3770.550048828125,140.68586767189302,3796.340087890625,132.51116441667403,3708.840087890625,140.11393200286335,3766.97998046875,140814800,5400180000
2022-11-07,136.988037109375,3806.800048828125,137.21483428526327,3813.949951171875,133.78323487446542,3764.699951171875,135.2032111952328,3780.7099609375,83374600,4341620000
2022-11-08,137.55999755859375,3828.110107421875,139.4631501590853,3859.39990234375,135.57795569871462,3786.280029296875,138.45734595671615,3817.02001953125,89908500,4607640000
2022-11-09,132.99436950683594,3748.570068359375,136.62319988243638,3818.199951171875,132.71826464687123,3744.219970703125,136.57389221888846,3810.93994140625,74917800,4645010000
2022-11-10,144.82745361328125,3956.3701171875,144.82745361328125,3958.330078125,137.55995404597397,3859.889892578125,139.27576104009148,3859.889892578125,118854000,5781260000
2022-11-11,147.61813354492188,3992.929931640625,147.9238199974,4001.47998046875,142.36225553469492,3944.820068359375,143.79210256196848,3963.719970703125,93979700,5593310000
2022-11-14,146.2178497314453,3957.25,148.19003547375948,4008.969970703125,145.37966477232854,3956.39990234375,146.898256219997,3977.969970703125,73374100,4561930000
2022-11-15,147.95338439941406,3991.72998046875,151.45401749484597,4028.840087890625,146.49397099909157,3953.169921875,150.10307492440734,4006.409912109375,89868300,5015310000
2022-11-16,146.7207489013672,3958.7900390625,147.78573098764542,3983.090087890625,145.24160962263343,3954.340087890625,147.05603190661645,3976.820068359375,64218300,4165320000
2022-11-17,148.62391662597656,3946.56005859375,149.3733417806034,3954.330078125,144.1174650466656,3906.5400390625,144.3935698429272,3919.260009765625,80389400,4051780000
2022-11-18,149.18594360351562,3965.340087890625,150.57633778787098,3979.889892578125,147.88430918901844,3935.97998046875,150.1917622737492,3966.389892578125,74829600,4037360000
2022-11-21,145.95162963867188,3949.93994140625,148.27880988198416,3962.0,145.66566926933072,3933.340087890625,148.07173876370618,3956.22998046875,58724100,3850690000
2022-11-22,148.09144592285156,4003.580078125,148.32811366985848,4005.8798828125,144.8866435342383,3956.8798828125,146.06996722268715,3965.510009765625,51804100,3887990000
2022-11-23,148.96905517578125,4027.260009765625,149.718480330565,4033.780029296875,147.26310369909984,3998.659912109375,147.37157451526696,4000.300048828125,58301400,3279720000
2022-11-25,146.05023193359375,4026.1201171875,146.80952774156987,4034.02001953125,145.0739944661959,4020.760009765625,146.24744752036312,4023.340087890625,35195900,1706460000
2022-11-28,142.21434020996094,3963.93994140625,144.6006835742159,4012.27001953125,141.3860256630134,3955.77001953125,143.12154400613,4005.360107421875,69246000,3615430000
2022-11-29,139.20672607421875,3957.6298828125,142.7961034526806,3976.77001953125,138.39813776001694,3937.64990234375,142.28333095673383,3964.18994140625,83763800,3546040000
2022-11-30,145.97132873535156,4080.110107421875,146.6517352342591,4080.110107421875,138.595358159877,3938.580078125,139.43352808516767,3957.179931640625,111380900,6579360000
2022-12-01,146.2474365234375,4076.570068359375,147.05603992895004,4100.509765625,144.57108159207246,4050.8701171875,146.14883626075934,4087.139892578125,71250400,4527130000
2022-12-02,145.75439453125,4071.699951171875,145.94175459663157,4080.47998046875,143.62443017730817,4026.6298828125,143.93013162674256,4040.169921875,65447400,4012620000
2022-12-05,144.59083557128906,3998.840087890625,148.82116833526126,4052.449951171875,143.74279490633833,3984.489990234375,145.71498109956457,4052.02001953125,68826400,4280820000
2022-12-06,140.92257690429688,3941.260009765625,145.25152526861334,4001.510009765625,139.94633926052808,3918.389892578125,145.02472805518372,3996.6298828125,64727200,4368380000
2022-12-07,138.97996520996094,3933.919921875,141.37616424281495,3957.570068359375,138.05303527991336,3922.679931640625,140.21258159638873,3933.280029296875,69721100,4118050000
2022-12-08,140.66615295410156,3963.510009765625,141.5240640501762,3974.18994140625,139.13772092261513,3935.830078125,140.38019261979954,3947.7900390625,62128300,4006900000
2022-12-09,140.18299865722656,3934.3798828125,143.54557973820909,3977.02001953125,138.94051172185388,3933.0400390625,140.36048819280174,3954.169921875,76097000,3888260000
2022-12-12,142.4805908203125,3990.56005859375,142.4904463340837,3990.7099609375,139.09828382013,3935.300048828125,140.71547582717935,3939.2900390625,70462700,3904130000
2022-12-13,143.44692993164062,4019.64990234375,147.88434781351052,4100.9599609375,142.23403992363941,3993.030029296875,147.42088296434414,4069.3798828125,93886200,5079360000
2022-12-14,141.21836853027344,3995.320068359375,144.62038597056736,4053.760009765625,139.19687510886934,3965.64990234375,143.3286067000526,4015.5400390625,82291200,4472340000
2022-12-15,134.60166931152344,3895.75,139.82796424282577,3958.3701171875,134.1382044845264,3879.449951171875,139.147557792699,3958.3701171875,98931900,4493900000
2022-12-16,132.63937377929688,3852.360107421875,135.73570542541242,3890.909912109375,131.87022238639204,3827.909912109375,134.7890645018001,3890.909912109375,160156900,7493660000
2022-12-19,130.52911376953125,3817.659912109375,133.31975851229708,3854.860107421875,129.49372825060226,3800.0400390625,133.23101376151752,3853.7900390625,79592600,3969610000
2022-12-20,130.46009826660156,3821.6201171875,131.39688354522443,3838.239990234375,128.0836106828586,3795.6201171875,129.56275008486864,3810.469970703125,77432800,3985370000
2022-12-21,133.56626892089844,3878.43994140625,134.90735575255198,3889.820068359375,130.90382132695478,3839.489990234375,131.13061846159687,3839.489990234375,85928000,3775200000
2022-12-22,130.39105224609375,3822.389892578125,132.68865037286486,3853.260009765625,128.4879002839557,3764.489990234375,132.48157930219233,3853.260009765625,77852100,3956950000
2022-12-23,130.02622985839844,3844.820068359375,130.57843955760072,3845.800048828125,127.8371020889996,3797.010009765625,129.09929998620072,3815.110107421875,63814900,2819280000
2022-12-27,128.22164916992188,3829.25,129.58246208692498,3846.64990234375,126.9298699732108,3813.219970703125,129.55288050582337,3843.340087890625,69007800,3030300000
2022-12-28,124.28717041015625,3783.219970703125,129.20777268194055,3848.320068359375,124.11953639524314,3780.780029296875,127.86668551604973,3829.56005859375,85438400,3083520000
2022-12-29,127.80751037597656,3849.280029296875,128.6654064445158,3858.18994140625,125.95365830174214,3805.449951171875,126.2100370570361,3805.449951171875,75703700,3003680000
2022-12-30,128.123046875,3839.5,128.14277294659772,3839.85009765625,125.657822079017,3800.340087890625,126.62419645842127,3829.06005859375,77034200,2979870000
