Date,price,ret,log_ret
2021-09-17,142.98895263671875,-0.01834806259661037,-0.018518476020022753
2021-09-20,139.93458557128906,-0.02136086046584096,-0.021592305490409865
2021-09-21,140.4142608642578,0.003427853743307674,0.003421992044210249
2021-09-22,142.7834014892578,0.016872507182801755,0.016731747539163955
2021-09-23,143.7427978515625,0.00671924293929127,0.006696769440218293
2021-09-24,143.8308868408203,0.0006128236723816904,0.000612635972635625
2021-09-27,142.3134765625,-0.01054996121938434,-0.010606006593111608
2021-09-28,138.92623901367188,-0.023801242374544507,-0.024089068193846205
2021-09-29,139.8268280029297,0.006482497443619506,0.00646157642203816
2021-09-30,138.52484130859375,-0.00931142265709306,-0.009355044954645907
2021-10-01,139.65066528320312,0.00812723525956871,0.008094387139335666
2021-10-04,136.21446228027344,-0.024605704498158132,-0.024913484091297806
2021-10-05,138.14303588867188,0.014158361572725209,0.014059068095957574
2021-10-06,139.01434326171875,0.006307284094646981,0.006287476423099184
2021-10-07,140.27719116210938,0.009084299294304321,0.009043285249577324
2021-10-08,139.89535522460938,-0.0027220101453181433,-0.0027257215514538014
2021-10-11,139.80731201171875,-0.0006293505080942063,-0.0006295486322559479
2021-10-12,138.53463745117188,-0.009103061508257904,-0.009144747545891087
2021-10-13,137.94728088378906,-0.004239781315267366,-0.004248794673534948
2021-10-14,140.7373504638672,0.020225622152194145,0.020023801023893107
2021-10-15,141.7946014404297,0.007512227373030811,0.00748415111545888
2021-10-18,143.46865844726562,0.011806211166221603,0.01173706158607359
2021-10-19,145.6322021484375,0.015080253238494823,0.014967676598146138
2021-10-20,146.12168884277344,0.003361115791114866,0.003355479866566683
2021-10-21,146.33700561523438,0.0014735442367670437,0.001472459635799127
2021-10-22,145.563720703125,-0.00528427453369229,-0.00529828569337263
2021-10-25,145.5146942138672,-0.0003368043151205091,-0.0003368610464324424
2021-10-26,146.18045043945312,0.004575182109151532,0.004564747777359723
2021-10-27,145.72030639648438,-0.0031477809897660913,-0.003152745673574925
2021-10-28,149.36209106445312,0.0249916072648102,0.024684424522517852
2021-10-29,146.65029907226562,-0.018155825034729234,-0.0183226645169753
2021-11-01,145.82798767089844,-0.005607294404234242,-0.005623074295479181
2021-11-02,146.86573791503906,0.0071162625276197655,0.007091061419274486
2021-11-03,148.30479431152344,0.009798448684586125,0.009750755181432988
2021-11-04,147.7859344482422,-0.0034986047867835435,-0.0035047392166536948
2021-11-05,148.31532287597656,0.0035821299889657876,0.003575729441843998
2021-11-08,147.4918212890625,-0.005552370253764538,-0.005567841957812194
2021-11-09,147.85452270507812,0.0024591290069215788,0.0024561102971036447
2021-11-10,145.02120971679688,-0.019162842883966413,-0.019348830019386663
2021-11-11,144.97216796875,-0.0003381694866747553,-0.0003382266788697478
2021-11-12,147.0506591796875,0.01433717409389601,0.014235368727129721
2021-11-15,147.0604705810547,6.672123349815706e-05,6.67190077356605e-05
2021-11-16,148.0408172607422,0.006666282759833608,0.006644161354192159
2021-11-17,150.4820556640625,0.016490306176982328,0.016355817569549666
2021-11-18,154.77621459960938,0.02853601990348409,0.028136451280304266
2021-11-19,157.4036865234375,0.016975941236353043,0.016833460185178322
2021-11-22,157.86447143554688,0.0029274086413519917,0.002923132124716904
2021-11-23,158.24685668945312,0.0024222375714371136,0.002419308682700305
2021-11-24,158.76646423339844,0.0032835252138057047,0.0032781462163903635
2021-11-26,153.73695373535156,-0.03167867044423889,-0.032191294769027795
2021-11-29,157.09976196289062,0.021873779503449375,0.02163798073305475
2021-11-30,162.06063842773438,0.03157787384818311,0.031089546412116087
2021-12-01,161.541015625,-0.0032063479927982863,-0.0032114993408138854
2021-12-02,160.55076599121094,-0.006130019858782032,-0.006148885568145617
2021-12-03,158.6684112548828,-0.011724358490019071,-0.011793630761998368
2021-12-06,162.08021545410156,0.02150273121307089,0.021274808999885892
2021-12-07,167.82534790039062,0.035446229079797664,0.03483247301106313
2021-12-08,171.64894104003906,0.022783168260839037,0.022527507769213535
2021-12-09,171.1391143798828,-0.0029701707279238265,-0.002974590438700283
2021-12-10,175.93331909179688,0.028013494923622373,0.02762829430441967
2021-12-13,172.29603576660156,-0.020674215344607227,-0.020890918922244303
2021-12-14,170.91363525390625,-0.008023402898067578,-0.008055763606667675
2021-12-15,175.78627014160156,0.028509339705147685,0.028110510969155292
2021-12-16,168.8842010498047,-0.039263982825490484,-0.04005560371594512
2021-12-17,167.78614807128906,-0.006501809948414317,-0.006523038781974614
2021-12-20,166.4233856201172,-0.00812202000485085,-0.008155183300029277
2021-12-21,169.59991455078125,0.019087034666599667,0.018907162434813198
2021-12-22,172.19793701171875,0.015318536379094638,0.01520239220466858
2021-12-23,172.825439453125,0.00364407641749831,0.0036374528573259947
2021-12-27,176.79603576660156,0.022974605625426525,0.02271466322582716
2021-12-28,175.77645874023438,-0.005766967692155678,-0.005783660860584086
2021-12-29,175.86468505859375,0.0005019234031204967,0.0005017974817027057
2021-12-30,174.70777893066406,-0.006578387966545085,-0.006600120924986451
2021-12-31,174.0901336669922,-0.0035353048813985266,-0.0035415688393925556
2022-01-03,178.44313049316406,0.02500427068715161,0.024696779105741914
2022-01-04,176.17837524414062,-0.012691748025067229,-0.012772976276565932
2022-01-05,171.4920654296875,-0.02659980152478436,-0.026959977683876812
2022-01-06,168.6292724609375,-0.016693442705801198,-0.016834348557427187
2022-01-07,168.7959747314453,0.0009885725537150947,0.000988084237665513
2022-01-10,168.81558227539062,0.0001161612057190009,0.00011615445952856921
2022-01-11,171.64894104003906,0.016783751395806235,0.016644460627546053
2022-01-12,172.09014892578125,0.0025704084340332223,0.0025671105842793914
2022-01-13,168.81558227539062,-0.019028205105469875,-0.01921157121182547
2022-01-14,169.6783447265625,0.005110680184513106,0.005097664984055793
2022-01-18,166.47244262695312,-0.01889399678418424,-0.019074768969198602
2022-01-19,162.9723663330078,-0.021024959078594252,-0.021249131238918605
2022-01-20,161.2860870361328,-0.010347025908854723,-0.010400928524995905
2022-01-21,159.22723388671875,-0.012765224745968418,-0.012847400302704497
2022-01-24,158.4526824951172,-0.004864440414462101,-0.004876310313992455
2022-01-25,156.64878845214844,-0.011384433602279587,-0.01144973233225181
2022-01-26,156.56053161621094,-0.000563405799748451,-0.0005635645724344816
2022-01-27,156.09974670410156,-0.0029431741662638844,-0.002947513820347247
2022-01-28,166.9920196533203,0.0697776465317772,0.06745081989930518
2022-01-31,171.3548126220703,0.026125757253593784,0.025790309660043326
2022-02-01,171.18817138671875,-0.0009724922971325878,-0.0009729654745657257
2022-02-02,172.39401245117188,0.0070439508447641686,0.007019258111467515
